Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10326;9858;10794;100,0;28;28;0;730;92,9;Totalt;8606;990;370;255;188;176;150;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5746;5513;5979;100,0;31;31;0;12;99,8;1;5334;400;188;124;35;53;52;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5038;4869;5207;100,0;31;31;0;686;86,4;2;3681;671;196;152;181;142;114;28
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5026;4858;5194;100,0;31;31;0;681;86,5;Totalt i retning Tromsdalen;3681;664;196;149;179;140;112;28
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5758;5525;5991;100,0;31;31;0;17;99,7;Totalt i retning Tromsøya;5334;407;189;127;37;54;53;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;10784;10392;11176;100,0;31;31;0;698;93,5;Totalt;9015;1071;384;276;215;195;166;29
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5587;5173;6001;100,0;30;30;0;8;99,9;1;5219;360;167;118;30;45;44;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4944;4608;5280;100,0;30;30;0;598;87,9;2;3701;645;191;152;163;138;109;29
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4934;4600;5268;100,0;30;30;0;594;88,0;Totalt i retning Tromsdalen;3701;639;191;149;161;137;108;29
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5598;5182;6014;100,0;30;30;0;12;99,8;Totalt i retning Tromsøya;5219;367;167;121;32;46;45;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10532;9798;11266;100,0;30;30;0;606;94,2;Totalt;8920;1006;358;270;193;184;154;30
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6236;5862;6610;100,0;31;31;0;12;99,8;1;5776;447;200;157;38;52;50;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5448;5183;5713;100,0;31;31;0;695;87,2;2;4021;732;219;181;169;162;129;33
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5437;5173;5701;100,0;31;31;0;690;87,3;Totalt i retning Tromsdalen;4020;727;219;179;168;162;129;33
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6247;5872;6622;100,0;31;31;0;18;99,7;Totalt i retning Tromsøya;5777;452;201;160;39;52;50;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11684;11053;12315;100,0;31;31;0;708;93,9;Totalt;9797;1179;419;339;208;213;179;34
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6526;6194;6858;100,0;30;30;0;20;99,7;1;5943;563;256;203;49;56;54;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5527;5296;5758;100,0;30;30;0;820;85,2;2;3896;811;242;206;191;173;138;35
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5511;5279;5743;100,0;30;30;0;814;85,2;Totalt i retning Tromsdalen;3893;804;241;202;189;172;137;35
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6543;6213;6873;100,0;30;30;0;27;99,6;Totalt i retning Tromsøya;5946;570;256;207;51;56;54;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;12053;11505;12601;100,0;30;30;0;840;93,0;Totalt;9839;1374;497;409;240;228;191;37
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5338;5072;5604;100,0;31;31;0;6;99,9;1;4889;443;193;170;37;43;42;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4879;4630;5128;100,0;31;31;0;502;89,7;2;3642;735;227;197;181;130;106;24
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4868;4620;5116;100,0;31;31;0;497;89,8;Totalt i retning Tromsdalen;3642;729;227;194;179;129;105;24
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5349;5082;5616;100,0;31;31;0;11;99,8;Totalt i retning Tromsøya;4890;448;193;173;38;44;43;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;10216;9708;10724;100,0;31;31;0;507;95,0;Totalt;8532;1178;420;367;218;173;148;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6367;6052;6682;100,0;31;31;0;11;99,8;1;5881;475;193;191;39;52;50;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5919;5452;6386;100,0;31;31;0;679;88,5;2;4397;843;262;222;182;177;140;37
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5909;5443;6375;100,0;31;31;0;674;88,6;Totalt i retning Tromsdalen;4397;839;261;220;181;177;140;37
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6377;6061;6693;100,0;31;31;0;16;99,7;Totalt i retning Tromsøya;5882;479;193;193;40;53;51;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;12286;11562;13010;100,0;31;31;0;690;94,4;Totalt;10278;1318;454;413;221;230;191;39
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6435;6191;6679;100,0;30;30;0;12;99,8;1;5945;478;185;196;40;58;56;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5591;5386;5796;100,0;30;30;0;783;86,0;2;3922;887;271;229;193;193;150;43
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5576;5372;5780;100,0;30;30;0;774;86,1;Totalt i retning Tromsdalen;3921;880;270;226;191;193;150;43
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6450;6205;6695;100,0;30;30;0;20;99,7;Totalt i retning Tromsøya;5946;484;185;199;41;59;57;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;12026;11585;12467;100,0;30;30;0;794;93,4;Totalt;9867;1364;456;425;232;251;206;45
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6021;5737;6305;100,0;31;31;0;10;99,8;1;5612;399;163;155;32;49;48;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5298;5071;5525;100,0;31;31;0;718;86,4;2;3781;799;245;197;186;171;133;38
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5287;5061;5513;100,0;31;31;0;713;86,5;Totalt i retning Tromsdalen;3781;793;245;194;184;170;132;38
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6032;5747;6317;100,0;31;31;0;14;99,8;Totalt i retning Tromsøya;5613;405;163;158;34;49;48;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;11319;10812;11826;100,0;31;31;0;727;93,6;Totalt;9394;1198;408;352;218;219;180;39
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5849;5580;6118;100,0;30;30;0;11;99,8;1;5464;374;159;137;30;48;47;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5088;4895;5281;100,0;30;30;0;733;85,6;2;3638;716;225;172;170;149;118;31
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5075;4883;5267;100,0;30;30;0;727;85,7;Totalt i retning Tromsdalen;3638;710;224;169;169;148;117;31
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5862;5591;6133;100,0;30;30;0;17;99,7;Totalt i retning Tromsøya;5464;381;160;140;32;49;48;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;10937;10478;11396;100,0;30;30;0;744;93,2;Totalt;9103;1090;384;309;201;197;165;32
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5466;5043;5889;100,0;31;31;0;11;99,8;1;5146;309;137;106;25;42;41;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4802;4500;5104;100,0;31;31;0;757;84,2;2;3479;566;178;124;143;121;95;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4789;4488;5090;100,0;31;31;0;751;84,3;Totalt i retning Tromsdalen;3479;560;177;121;141;121;95;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5478;5054;5902;100,0;31;31;0;16;99,7;Totalt i retning Tromsøya;5146;316;138;109;27;42;41;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10268;9546;10990;100,0;31;31;0;767;92,5;Totalt;8625;876;315;230;168;163;136;27
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4715;4474;4956;100,0;31;31;0;11;99,8;1;4387;317;142;106;26;44;43;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4459;4247;4671;100,0;31;31;0;517;88,4;2;3316;626;199;141;180;106;86;20
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4448;4237;4659;100,0;31;31;0;513;88,5;Totalt i retning Tromsdalen;3316;619;198;138;178;105;85;20
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4726;4483;4969;100,0;31;31;0;14;99,7;Totalt i retning Tromsøya;4387;324;142;110;28;45;44;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9174;8728;9620;100,0;31;31;0;528;94,2;Totalt;7703;943;341;247;206;149;128;21
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5068;4806;5330;100,0;28;28;0;11;99,8;1;4712;345;147;114;34;51;50;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4806;4530;5082;100,0;28;28;0;603;87,5;2;3538;665;211;148;181;125;99;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4794;4519;5069;100,0;28;28;0;598;87,5;Totalt i retning Tromsdalen;3537;658;210;145;179;124;98;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5080;4817;5343;100,0;28;28;0;16;99,7;Totalt i retning Tromsøya;4712;352;147;118;36;51;50;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9874;9351;10397;100,0;28;28;0;615;93,8;Totalt;8249;1010;358;262;215;176;149;27
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5239;5016;5462;100,0;31;31;0;18;99,7;1;4872;349;142;120;34;52;51;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4897;4693;5101;100,0;31;31;0;650;86,7;2;3578;669;202;147;194;125;100;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4880;4678;5082;100,0;31;31;0;644;86,8;Totalt i retning Tromsdalen;3577;659;201;143;192;123;99;24
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5256;5031;5481;100,0;31;31;0;24;99,5;Totalt i retning Tromsøya;4873;359;143;125;37;55;53;2
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10136;9717;10555;100,0;31;31;0;668;93,4;Totalt;8450;1017;344;267;228;177;151;26
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5085;4681;5489;100,0;30;30;0;10;99,8;1;4783;292;120;106;27;40;39;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4717;4376;5058;100,0;30;30;0;469;90,1;2;3614;634;202;141;171;121;96;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4709;4369;5049;100,0;30;30;0;465;90,1;Totalt i retning Tromsdalen;3614;630;201;139;169;121;96;25
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5093;4688;5498;100,0;30;30;0;14;99,7;Totalt i retning Tromsøya;4783;296;121;108;28;40;39;1
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;9802;9077;10527;100,0;30;30;0;478;95,1;Totalt;8397;927;322;247;197;161;135;26
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4932;4540;5324;100,0;31;31;0;0;100,0;1;4567;364;79;130;59;95;92;3
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4995;4702;5288;100,0;31;31;0;0;100,0;2;4629;366;77;133;55;101;97;4
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4932;4540;5324;100,0;31;31;0;0;100,0;Totalt i retning Fagernes;4567;364;79;130;59;95;92;3
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4995;4702;5288;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;4629;366;77;133;55;101;97;4
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;9927;9251;10603;100,0;31;31;0;0;100,0;Totalt;9197;730;157;263;114;196;189;7
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5467;5110;5824;100,0;28;28;0;0;100,0;1;5049;418;97;139;69;112;108;4
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5488;5244;5732;100,0;28;28;0;0;100,0;2;5072;416;94;141;64;117;112;5
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5467;5110;5824;100,0;28;28;0;1;100,0;Totalt i retning Fagernes;5049;418;97;139;69;112;108;4
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5488;5244;5732;100,0;28;28;0;0;100,0;Totalt i retning Tromsø;5072;416;94;141;64;117;112;5
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10954;10366;11542;100,0;28;28;0;0;100,0;Totalt;10121;833;191;280;133;230;221;9
85147V1201967;Hungeren;EV8 S3D1 m1048;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5703;5375;6031;100,0;31;31;0;1;100,0;1;5262;440;104;147;68;121;116;5
